,Unnamed: 0,name,city,country,iata_code,latitude,longitude,links_count
342,342,Manas,Bisqueque,Quirguistão,FRU,43.061306,74.477556,90
343,343,Reina Beatrix Intl,Oranjestad,Aruba,AUA,12.501389,-70.015221,90
344,344,Souda,Chania,Grécia,CHQ,35.531747,24.149678,90
345,345,Kos,Cós,Grécia,KGS,36.793335,27.091667,90
346,346,Sangster Intl,Baía de Montego,Jamaica,MBJ,18.503717,-77.913358,89
347,347,Ottawa Macdonald Cartier Intl,Otava,Canadá,YOW,45.3225,-75.669167,89
348,348,Quanzhou Airport,Quanzhou,China,JJN,24.7964,118.59,88
349,349,Palm Beach Intl,Praia de Palm Ocidental,Estados Unidos,PBI,26.683161,-80.095589,88
350,350,Tribhuvan Intl,Catmandu,Nepal,KTM,27.696583,85.3591,88
351,351,Jose Marti Intl,Havana,Cuba,HAV,22.989153,-82.409086,87
352,352,Cape Town Intl,cidade do Cabo,África do Sul,CPT,-33.964806,18.601667,86
353,353,Vaernes,Trondheim,Noruega,TRD,63.457556,10.92425,86
354,354,John Wayne Arpt Orange Co,Santa ana,Estados Unidos,SNA,33.675667,-117.868222,86
355,355,Salgado Filho,Porto Alegre,Brasil,POA,-29.994428,-51.171428,86
356,356,Afonso Pena,Curitiba,Brasil,CWB,-25.528475,-49.175775,86
357,357,Torino,Turim,Itália,TRN,45.200761,7.649631,86
358,358,Elmas,Cagliari,Itália,CAG,39.251469,9.054283,86
359,359,Male Intl,Macho,Maldivas,MLE,4.191833,73.529128,85
360,360,Zagreb,Zagrebe,Croácia,ZAG,45.742931,16.068778,85
361,361,Pafos Intl,Pafos,Chipre,PFO,34.718039,32.485731,85
362,362,Kahului,Kahului,Estados Unidos,OGG,20.89865,-156.430458,84
363,363,Penang Intl,Penang,Malásia,PEN,5.297139,100.276864,84
364,364,Thiruvananthapuram Intl,Trivandrum,Índia,TRV,8.482122,76.920114,84
365,365,Osaka Intl,Osaca,Japão,ITM,34.785528,135.438222,84
366,366,Albuquerque International Sunport,Albuquerque,Estados Unidos,ABQ,35.0402222,-106.6091944,83
367,367,Louisville International Airport,Louisville,Estados Unidos,SDF,38.1740858,-85.7364989,83
368,368,Nadi Intl,Nandi,Fiji,NAN,-17.755392,177.443378,83
369,369,General Abelardo L Rodriguez Intl,Tijuana,México,TIJ,32.541064,-116.970158,83
370,370,Sir Seewoosagur Ramgoolam Intl,Plaisance,Maurício,MRU,-20.430235,57.6836,82
371,371,Dyce,Aberdeen,Reino Unido,ABZ,57.201944,-2.197778,82
372,372,Irkutsk,Irkutsk,Rússia,IKT,52.268028,104.388975,82
373,373,Will Rogers World,Cidade de Oklahoma,Estados Unidos,OKC,35.393089,-97.600733,81
374,374,Borg El Arab Intl,Alexandria,Egito,HBE,30.917669,29.696408,81
375,375,Siem Reap,Siem Reap,Camboja,REP,13.410666,103.81284,81
376,376,Winnipeg Intl,Winnipeg,Canadá,YWG,49.910036,-97.239886,81
377,377,Khartoum,Cartum,Sudão,KRT,15.589497,32.553161,81
378,378,Cadjehoun,Cotonu,Benim,COO,6.357228,2.384353,80
379,379,Sungshan,Taipei,Taiwan,TSA,25.069722,121.5525,80
380,380,Lesquin,Lille,França,LIL,50.561942,3.089444,80
381,381,Leipzig Halle,Lípsia,Alemanha,LEJ,51.432447,12.241633,79
382,382,Hurghada Intl,Hurgada,Egito,HRG,27.178317,33.799436,79
383,383,Mariscal Sucre Intl,Quito,Equador,UIO,-0.141144,-78.488214,78
384,384,Gimpo,Seul,Coreia do Sul,GMP,37.558311,126.790586,78
385,385,Shiraz Shahid Dastghaib Intl,Xiraz,Irã,SYZ,29.539242,52.589786,78
386,386,Campo Dell Oro,Ajácio,França,AJA,41.923637,8.802917,78
387,387,Kigali Intl,Quigali,Ruanda,KGL,-1.968628,30.13945,78
388,388,Faa\\'a International,Papete,Polinésia Francesa,PPT,-17.556667,-149.611389,77
389,389,Sharm El Sheikh Intl,Sharm el-Sheikh,Egito,SSH,27.977222,34.394722,77
390,390,La Aurora,cidade de Guatemala,Guatemala,GUA,14.583272,-90.527475,77
391,391,Villafranca,Villafranca,Itália,VRN,45.395706,10.888533,77
392,392,Jersey,Jersey,Jersey,JER,49.207947,-2.195508,76
393,393,Niederrhein,Weeze,Alemanha,NRN,51.602222,6.141944,76
394,394,Tallinn,Tallinn-ulemista Internacional,Estônia,TLL,59.413317,24.832844,76
395,395,Richmond Intl,Richmond,Estados Unidos,RIC,37.505167,-77.319667,76
396,396,Yakutsk,Iakutsk,Rússia,YKS,62.09325,129.770672,76
397,397,Treviso,Treviso,Itália,TSF,45.6484,12.194422,76
398,398,Sanaa Intl,Sana,Iémen,SAH,15.476258,44.219739,75
399,399,Dallas Love Fld,Dallas,Estados Unidos,DAL,32.847111,-96.851778,75
400,400,Novy,Khabarovsk,Rússia,KHV,48.528044,135.188361,75
401,401,Torp,Sandefjord,Noruega,TRF,59.186703,10.258628,74
402,402,Moss,Rygge,Noruega,RYG,59.378933,10.785389,74
403,403,Changzhou,Changzhou,China,CZX,31.941667,119.711667,74
404,404,Norfolk Intl,Norfolk,Estados Unidos,ORF,36.894611,-76.201222,74
405,405,Zarzis,Djerba,Tunísia,DJE,33.875031,10.775461,73
406,406,Sepinggan,Balikpapan,Indonésia,BPN,-1.268272,116.894478,72
407,407,Guararapes Gilberto Freyre Intl,Recife,Brasil,REC,-8.126794,-34.923039,72
408,408,Christchurch Intl,Christchurch,Nova Zelândia,CHC,-43.489358,172.532225,72
409,409,Poretta,Bastia,França,BIA,42.552664,9.483731,72
410,410,Tirana Rinas,Tirana,Albânia,TIA,41.414742,19.720561,72
411,411,Wai Sha Airport,Shantou,China,SWA,23.4,116.683,71
412,412,Buffalo Niagara Intl,Búfalo,Estados Unidos,BUF,42.940525,-78.732167,71
413,413,Birmingham Intl,Birmingham,Estados Unidos,BHM,33.562942,-86.75355,71
414,414,Jose Joaquin De Olmedo Intl,Guaiaquil,Equador,GYE,-2.157419,-79.883558,71
415,415,Pinto Martins Intl,Fortaleza,Brasil,FOR,-3.776283,-38.532556,71
416,416,Belfast Intl,Belfast,Reino Unido,BFS,54.6575,-6.215833,70
417,417,Ahmedabad,Ahmedabad,Índia,AMD,23.077242,72.63465,70
418,418,Piarco,Porto da Espanha,Trinidad e Tobago,POS,10.595369,-61.337242,70
419,419,Val De Cans Intl,Belém,Brasil,BEL,-1.37925,-48.476292,70
420,420,Guam Intl,Agana,Guam,GUM,13.48345,144.795983,70
421,421,Santiago,Santiago,Espanha,SCQ,42.896333,-8.415144,70
422,422,Menorca,Menorca,Espanha,MAH,39.862597,4.218647,70
423,423,Tbilisi,Tbilissi,Geórgia,TBS,41.669167,44.954722,69
424,424,Charleston Afb Intl,charleston,Estados Unidos,CHS,32.898647,-80.040528,69
425,425,Eppley Afld,Omaha,Estados Unidos,OMA,41.303167,-95.894069,69
426,426,V C Bird Intl,Antígua,Antígua e Barbuda,ANU,17.136749,-61.792667,69
427,427,Salzburg,Salzburgo,Áustria,SZG,47.793304,13.004333,69
428,428,Entzheim,Estrasburgo,França,SXB,48.538319,7.628233,69
429,429,Cork,Cortiça,Irlanda,ORK,51.841269,-8.491111,68
430,430,Myrtle Beach Intl,Praia da Murta,Estados Unidos,MYR,33.67975,-78.928333,68
431,431,Pune,Puna,Índia,PNQ,18.582111,73.919697,68
432,432,Es Senia,Orã,Argélia,ORN,35.623858,-0.6211829999999999,68
433,433,Chisinau Intl,Chisinau,Moldávia,KIV,46.927744,28.930978,68
434,434,Lusaka Intl,Lusaca,Zâmbia,LUN,-15.330817,28.452628,67
435,435,Dortmund,Dortmund,Alemanha,DTM,51.518314,7.612242,67
436,436,Entebbe Intl,Entebbe,Uganda,EBB,0.042386,32.443503,67
437,437,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzânia,DAR,-6.878111,39.202625,67
438,438,Strachowice,Breslávia,Polônia,WRO,51.102683,16.885836,66
439,439,Khudzhand Airport,Khujand,Tadjiquistão,LBD,40.2154,69.6947,66
440,440,Rotterdam,Roterdã,Holanda,RTM,51.956944,4.437222,66
441,441,Southampton,Southampton,Reino Unido,SOU,50.950261,-1.356803,66
442,442,Danang Intl,Danang,Vietnã,DAD,16.043917,108.19937,66
443,443,Cyril E King,São Tomás,Ilhas Virgens,STT,18.337306,-64.973361,66
444,444,Marechal Rondon,Cuiabá,Brasil,CGB,-15.652931,-56.116719,66
445,445,Ouagadougou,Ouagadougou,Burkina Faso,OUA,12.353194,-1.512417,66
446,446,Ljubljana,Liubliana,Eslovênia,LJU,46.223686,14.457611,66
447,447,Tenerife Norte,Tenerife,Espanha,TFN,28.482653,-16.341536,66
448,448,Phoenix-Mesa Gateway,Mesa,Estados Unidos,AZA,33.307833,-111.655,64
449,449,James M Cox Dayton Intl,Dayton,Estados Unidos,DAY,39.902375,-84.219375,64
450,450,Eduardo Gomes Intl,Manaus,Brasil,MAO,-3.038611,-60.049721,64
451,451,Wellington Intl,Wellington,Nova Zelândia,WLG,-41.327221,174.805278,64
452,452,Lokpriya Gopinath Bordoloi International Airport,Guwahati,Índia,GAU,26.106092,91.585939,63
453,453,Cardiff,Cardife,Reino Unido,CWL,51.396667,-3.343333,63
454,454,Bodrum - Milas,Bodrum,Peru,BJV,37.249,27.667,63
455,455,Hato,Willemstad,Antilhas Holandesas,CUR,12.188853,-68.959803,63
456,456,Skavsta,Estocolmo,Suécia,NYO,58.788636,16.912189,62
457,457,Mc Ghee Tyson,Knoxville,Estados Unidos,TYS,35.810972,-83.994028,62
458,458,Tucson Intl,Tucson,Estados Unidos,TUS,32.116083,-110.941028,62
459,459,St Petersburg Clearwater Intl,São Petersburgo,Estados Unidos,PIE,27.910167,-82.687389,62
460,460,Sendai,Sendai,Japão,SDJ,38.139722,140.916944,62
461,461,Providenciales,Providenciales,Ilhas Turcas e Caicos,PLS,21.773625,-72.265886,62
462,462,Alghero,Algueiro,Itália,AHO,40.632133,8.290772,62
463,463,Calicut,Calicute,Índia,CCJ,11.136839,75.9553,61
464,464,Phnom Penh Intl,Phnom Penh,Camboja,PNH,11.546556,104.844139,61
465,465,Santos Dumont,Rio de Janeiro,Brasil,SDU,-22.910461,-43.163133,61
466,466,Lhasa-Gonggar,Lassa,China,LXA,29.297778,90.911944,60
467,467,Erbil Intl,Arbil,Iraque,EBL,36.237611,43.963158,60
468,468,Albany Intl,Albany,Estados Unidos,ALB,42.748267,-73.801692,60
469,469,Greater Rochester Intl,Rochester,Estados Unidos,ROC,43.118866,-77.672389,60
470,470,Osh,Osh,Quirguistão,OSS,40.608989,72.793269,60
471,471,Nnamdi Azikiwe Intl,Abuja,Nigéria,ABV,9.006792,7.263172,60
472,472,Peshawar Intl,Peshawar,Paquistão,PEW,33.993911,71.514581,60
473,473,Zhangxiao,Yuncheng,China,YCU,35.018,110.993,58
474,474,Baotou Airport,Baotou,China,BAV,40.56,109.997,58
475,475,Shannon,Shannon,Irlanda,SNN,52.701978,-8.924817000000001,58
476,476,Greenville-Spartanburg International,Greenville,Estados Unidos,GSP,34.895556,-82.218889,58
477,477,Adi Sutjipto,Jogjacarta,Indonésia,JOG,-7.788181,110.431758,58
478,478,Adams Fld,Pedra pequena,Estados Unidos,LIT,34.729444,-92.224306,58
479,479,Subang-Sultan Abdul Aziz Shah Intl,Kuala Lumpur,Malásia,SZB,3.130583,101.549333,58
480,480,Goa,Goa,Índia,GOI,15.380833,73.831422,58
481,481,Le Raizet,Pointe-à-Pitre,Guadalupe,PTP,16.265306,-61.531806,58
482,482,Ching Chuang Kang,Taichung,Taiwan,RMQ,24.264668,120.62058,58
483,483,Yellowknife,Faca Amarela,Canadá,YZF,62.462778,-114.440278,58
484,484,Norman Manley Intl,Kingston,Jamaica,KIN,17.935667,-76.7875,58
485,485,Des Moines Intl,Des Moines,Estados Unidos,DSM,41.533972,-93.663083,57
486,486,Bethel,Betel,Estados Unidos,BET,60.779778,-161.838,57
487,487,Alfonso Bonilla Aragon Intl,Cáli,Colômbia,CLO,3.543222,-76.381583,57
488,488,Quebec Jean Lesage Intl,Quebeque,Canadá,YQB,46.791111,-71.393333,57
489,489,Harare Intl,Harare,Zimbábue,HRE,-17.931806,31.092847,57
490,490,Pyrzowice,Katowice,Polônia,KTW,50.474253,19.080019,56
491,491,Reno Tahoe Intl,Reno,Estados Unidos,RNO,39.499108,-119.768108,56
492,492,Gerald R Ford Intl,Grandes Corredeiras,Estados Unidos,GRR,42.880833,-85.522806,56
493,493,Gold Coast,Coolangatta,Austrália,OOL,-28.164444,153.504722,56
494,494,Kazan,Cazã,Rússia,KZN,55.606186,49.278728,56
495,495,Rostov Na Donu,Rostov,Rússia,ROV,47.258208,39.818089,56
496,496,Port Vila Bauerfield,Port Vila,Vanuatu,VLI,-17.699325,168.319794,56
497,497,Philip S W Goldson Intl,Cidade de Belize,Belize,BZE,17.539144,-88.308203,56
498,498,Trapani Birgi,Trápani,Itália,TPS,37.911403,12.487961,56
499,499,Inezgane,Agadir,Marrocos,AGA,30.381353,-9.546311,56
500,500,Tulsa Intl,Tulsa,Estados Unidos,TUL,36.198389,-95.888111,55
501,501,Theodore Francis Green State,Providência,Estados Unidos,PVD,41.732581,-71.420383,55
502,502,Senou,Bamaco,Mali,BKO,12.533544,-7.949944,55
503,503,Ndjili Intl,Kinshasa,Congo (Kinshasa),FIH,-4.38575,15.444569,55
504,504,Ivato,Antananarivo,Madagáscar,TNR,-18.79695,47.478806,54
505,505,Bromma,Estocolmo,Suécia,BMA,59.354372,17.94165,54
506,506,Kurumoch,Samara,Rússia,KUF,53.5,50.15,54
507,507,Hang Nadim,Batam,Indonésia,BTH,1.121028,104.118753,54
508,508,Fairbanks Intl,Fairbanks,Estados Unidos,FAI,64.815114,-147.856267,54
509,509,Kabul Intl,Cabul,Afeganistão,KBL,34.565853,69.212328,54
510,510,Warsaw Modlin,Varsóvia,Polônia,WMI,52.451111,20.651667,52
511,511,Langnes,Tromsø,Noruega,TOS,69.683333,18.918919,52
512,512,Tunxi International Airport,Huangshan,China,TXN,29.7333,118.256,52
513,513,Syracuse Hancock Intl,Siracusa,Estados Unidos,SYR,43.111187,-76.106311,52
514,514,Kuching Intl,Kuching,Malásia,KCH,1.484697,110.346933,52
515,515,Sochi,Sóchi,Rússia,AER,43.449928,39.956589,52
516,516,Knevichi,Vladivostoque,Rússia,VVO,43.398953,132.148017,52
517,517,Jose Maria Cordova,Rio Negro,Colômbia,MDE,6.164536,-75.423119,52
518,518,Zadar,Zadar,Croácia,ZAD,44.108269,15.346697,52
519,519,Maya Maya,Brazavile,Congo (Brazavile),BZV,-4.2517,15.253031,51
520,520,Piedmont Triad,Greensboro,Estados Unidos,GSO,36.09775,-79.937306,51
521,521,Palm Springs Intl,Palm Springs,Estados Unidos,PSP,33.829667,-116.506694,51
522,522,El Alto Intl,La Paz,Bolívia,LPB,-16.513339,-68.192256,51
523,523,Owen Roberts Intl,Georgetown,Ilhas Cayman,GCM,19.292778,-81.35775,51
524,524,Ordos Ejin Horo,Dongsheng,China,DSN,39.85,110.033,50
525,525,Ontario Intl,Ontário,Estados Unidos,ONT,34.056,-117.601194,50
526,526,Wattay Intl,Vienciana,Laos,VTE,17.988322,102.563256,50
527,527,Lamezia Terme,Lamézia,Itália,SUF,38.905394,16.242269,50
528,528,Benina,Bengasi,Líbia,BEN,32.096786,20.269472,50
529,529,Exeter,Exeter,Reino Unido,EXT,50.734444,-3.413889,49
530,530,Nome,Nome,Estados Unidos,OME,64.512203,-165.445247,49
531,531,Leon M Ba,Libreville,Gabão,LBV,0.4586,9.412283,48
532,532,Yichang Airport,Yichang,China,YIH,30.671,111.441,48
533,533,NW Arkansas Regional,Bentonville,Estados Unidos,XNA,36.2818694,-94.3068111,48
534,534,Honiara International,Honiara,Ilhas Salomão,HIR,-9.428,160.054789,48
535,535,Jinghong,Jinghong,China,JHG,21.973914,100.759611,48
536,536,Miri,Miri,Malásia,MYY,4.322014,113.986806,48
537,537,Viru Viru Intl,Santa Cruz,Bolívia,VVI,-17.644756,-63.135364,48
538,538,Ahwaz,Ahwaz,Irã,AWZ,31.337431,48.76195,48
539,539,Toussaint Louverture Intl,Porto Príncipe,Haiti,PAP,18.58005,-72.292542,48
540,540,General Ignacio P Garcia Intl,Hermosillo,México,HMO,29.095858,-111.047858,48
541,541,Skopje,Escópia,Macedônia,SKP,41.961622,21.621381,48
542,542,Mediterranee,Montpellier,França,MPL,43.576194,3.963014,48
543,543,Rankin Inlet,Entrada Rankin,Canadá,YRT,62.81139,-92.115833,48
544,544,El Paso Intl,El Paso,Estados Unidos,ELP,31.80725,-106.377583,47
545,545,Ponta Delgada,Ponta Delgada,Portugal,PDL,37.741184,-25.69787,47
546,546,Allgau,Memmingen,Alemanha,FMM,47.988758,10.2395,46
547,547,Savannah Hilton Head Intl,Savana,Estados Unidos,SAV,32.127583,-81.202139,46
548,548,Westchester Co,planícies brancas,Estados Unidos,HPN,41.066959,-73.707575,46
549,549,Brunei Intl,Bandar Seri Begawan,Brunei,BWN,4.9442,114.928353,46
550,550,Ufa,Ufá,Rússia,UFA,54.557511,55.874417,46
551,551,Le Lamentin,Forte de França,Martinica,FDF,14.591033,-61.003175,46
552,552,Grantley Adams Intl,Bridgetown,Barbados,BGI,13.074603,-59.492456,46
553,553,Carrasco Intl,Montevidéu,Uruguai,MVD,-34.838417,-56.030806,46
554,554,La Mesa Intl,São Pedro Sula,Honduras,SAP,15.452639,-87.923556,46
555,555,Roschino,Tiumen,Rússia,TJM,57.189567,65.3243,45
556,556,Ralph Wien Mem,Kotzebue,Estados Unidos,OTZ,66.884678,-162.59855,45
557,557,Daniel Oduber Quiros Intl,Libéria,Costa Rica,LIR,10.593289,-85.544408,45
558,558,Akron Canton Regional Airport,Akron,Estados Unidos,CAK,40.9160833,-81.4421944,44
559,559,Aden Intl,Áden,Iémen,ADE,12.829542,45.028792,44
560,560,Ketchikan Intl,Ketchikan,Estados Unidos,KTN,55.355556,-131.71375,44
561,561,Dresden,Dresda,Alemanha,DRS,51.132767,13.767161,44
562,562,Mineralnyye Vody,Mineralnye Vody,Rússia,MRV,44.225072,43.081889,44
563,563,Zhuliany Intl,Kiev,Ucrânia,IEV,50.401694,30.449697,44
564,564,Sept Iles,Sept-ilhas,Canadá,YZV,50.223333,-66.265556,44
565,565,Casale,Brindisi,Itália,BDS,40.657633,17.947033,44
566,566,Freetown Lungi,Cidade Livre,Serra Leoa,FNA,8.616444,-13.195489,44
567,567,Mianyang Airport,Mianyang,China,MIG,31.4281,104.741,43
568,568,Santa Genoveva,Goiânia,Brasil,GYN,-16.632033,-49.220686,43
569,569,St Johns Intl,São João,Canadá,YYT,47.61861,-52.751945,43
570,570,Jerez,Jerez,Espanha,XRY,36.744622,-6.060111,43
571,571,Durban Intl,Durban,África do Sul,DUR,-29.970089,30.950519,42
572,572,Save,Gotemburgo,Suécia,GSE,57.774722,11.870372,42
573,573,Lawica,Poznań,Polônia,POZ,52.421031,16.826325,42
574,574,Dayong Airport,Dayong,China,DYG,29.1028,110.443,42
575,575,Prestwick,Prestwick,Reino Unido,PIK,55.509444,-4.586667,42
576,576,Belfast City,Belfast,Reino Unido,BHD,54.618056,-5.8725000000000005,42
577,577,Aktau,Aktau,Cazaquistão,SCO,43.86005,51.091978,42
578,578,Husein Sastranegara,Bandung,Indonésia,BDO,-6.900625,107.576294,42
579,579,Lihue,Lihue,Estados Unidos,LIH,21.975983,-159.338958,42
580,580,Pensacola Rgnl,Pensacola,Estados Unidos,PNS,30.473425,-87.186611,42
581,581,Sam Ratulangi,Manado,Indonésia,MDC,1.549447,124.925878,42
582,582,Hercilio Luz,Florianópolis,Brasil,FLN,-27.670489,-48.547181,42
583,583,Pristina,Pristina,Sérvia,PRN,42.572778,21.035833,42
584,584,Cluj Napoca,Cluj-napoca,Romênia,CLJ,46.785167,23.686167,42
585,585,Aalborg,Aalborg,Dinamarca,AAL,57.092789,9.849164,41
586,586,Kona Intl At Keahole,Kona,Estados Unidos,KOA,19.738767,-156.045631,41
587,587,Boise Air Terminal,Boise,Estados Unidos,BOI,43.564361,-116.222861,41
588,588,Chinggis Khaan Intl,Ulaanbaatar,Mongólia,ULN,47.843056,106.766639,41
589,589,Gnassingbe Eyadema Intl,Lomé,Ir,LFW,6.165611,1.254511,41
590,590,Kilimanjaro Intl,Kilimanjaro,Tanzânia,JRO,-3.429406,37.074461,41
591,591,St Denis Gillot,St.-denis,Reunião,RUN,-20.8871,55.510308,40
592,592,Beihai Airport,Beihai,China,BHY,21.5394,109.294,40
593,593,Baden Airpark,Karlsruhe/Baden Baden,Alemanha,FKB,48.7793,8.08048,40
594,594,Esfahan Shahid Beheshti Intl,Isfahan,Irã,IFN,32.750836,51.861267,40
595,595,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.16,117.11,40
596,596,Ambouli International Airport,Djibuti,Djibuti,JIB,11.5472,43.1594,40
597,597,Blue Grass,Lexington KY,Estados Unidos,LEX,38.0365,-84.605889,40
598,598,Manchester Regional Airport,Manchester NH,Estados Unidos,MHT,42.932556,-71.435667,40
599,599,Fresno Yosemite Intl,Fresno,Estados Unidos,FAT,36.776194,-119.71814,40
600,600,Juneau Intl,Juneau,Estados Unidos,JNU,58.354972,-134.576278,40
601,601,Wichita Mid Continent,Wichita,Estados Unidos,ICT,37.649944,-97.433056,40
602,602,Balandino,Cheliabinsk,Rússia,CEK,55.305836,61.503333,40
603,603,M R Stefanik,Bratislava,Eslováquia,BTS,48.170167,17.212667,40
604,604,Genova Sestri,Génova,Itália,GOA,44.413333,8.8375,40
605,605,Saint Catherine,Calvi,França,CLY,42.530753,8.793189,40
606,606,Murcia San Javier,Múrcia,Espanha,MJV,37.774972,-0.8123889999999999,40
607,607,Harrisburg Intl,Harrisburgo,Estados Unidos,MDT,40.193494,-76.763403,39
608,608,Del Caribe Intl Gen Santiago Marino,Porlamar,Venezuela,PMV,10.912926,-63.967581,39
609,609,Reus,Reus,Espanha,REU,41.147392,1.167172,39
610,610,Zhanjiang Airport,Zhanjiang,China,ZHA,21.2144,110.358,38
611,611,Bournemouth,Bournemouth,Reino Unido,BOH,50.78,-1.8425,38
612,612,Yaounde Nsimalen,Yaoundé,Camarões,NSI,3.722556,11.553269,38
613,613,Windhoek Hosea Kutako International Airport ,Windhoek,Namíbia,WDH,-22.486667,17.4625,38
614,614,Kaunas Intl,Kaunas,Lituânia,KUN,54.963919,24.084778,38
615,615,Leite Lopes,Ribeirão Preto,Brasil,RAO,-21.134167,-47.774189,38
616,616,Bandar Abbass Intl,Bandar Abbas,Irã,BND,27.218317,56.37785,38
617,617,Graz,Graz,Áustria,GRZ,46.991067,15.439628,38
618,618,Santander,Santander,Espanha,SDR,43.427064,-3.820006,38
619,619,Ibn Batouta,Tânger,Marrocos,TNG,35.726917,-5.916889,38
620,620,Odesa Intl,Odessa,Ucrânia,ODS,46.426767,30.676464,37
621,621,Hewanorra Intl,Hewandorra,Santa Lúcia,UVF,13.733194,-60.952597,37
622,622,Nairobi Wilson,Nairóbi,Quênia,WIL,-1.321719,36.814833,37
623,623,Yangzhou Taizhou Airport,Yangzhou,China,YTY,32.5617,119.715,36
624,624,Pointe Noire,Ponta Negra,Congo (Brazavile),PNR,-4.816028,11.886597,36
625,625,Yiwu Airport,Yiwu,China,YIW,29.3447,120.032,36
626,626,Shubuling Airport,Lin Yi,China,LYI,35.0461,118.412,36
627,627,El Aroui Airport,El Aroui,Marrocos,NDR,34.9888,-3.02821,36
628,628,Iqaluit,Iqaluit,Canadá,YFB,63.75639,-68.555832,36
629,629,Nantong Airport,Nantong,China,NTG,32.0708,120.976,36
630,630,Guernsey,Guernsey,Guernsey,GCI,49.434956,-2.601969,36
631,631,Nizhny Novgorod,Níjni Novgorod,Rússia,GOJ,56.230119,43.784042,36
632,632,Conakry,Conacri,Guiné,CKY,9.576889,-13.611961,36
633,633,Huntsville International Airport-Carl T Jones Field,Huntsville,Estados Unidos,HSV,34.6371944,-86.7750556,36
634,634,Bob Hope,Burbank,Estados Unidos,BUR,34.200667,-118.358667,36
635,635,Long Beach,Praia Longa,Estados Unidos,LGB,33.817722,-118.151611,36
636,636,Jackson Evers Intl,Jackson,Estados Unidos,JAN,32.311167,-90.075889,36
637,637,Dongshan,Hailar,China,HLD,49.204997,119.825,36
638,638,Sultan Ismail,Johor Bahru,Malásia,JHB,1.641308,103.669619,36
639,639,Sultan Syarif Kasim Ii,Pekanbaru,Indonésia,PKU,0.460786,101.444539,36
640,640,Samui,Ko Samui,Tailândia,USM,9.547794,100.062272,36
641,641,Lucknow,Luck agora,Índia,LKO,26.760594,80.889339,36
642,642,Vishakhapatnam,Vishakhapatnam,Índia,VTZ,17.721167,83.224483,36
643,643,Silvio Pettirossi Intl,Assunção,Paraguai,ASU,-25.23985,-57.519133,36
644,644,Kalibo,Kalibó,Filipinas,KLO,11.679431,122.376294,36
645,645,Kagoshima,Kagoshima,Japão,KOJ,31.803397,130.719408,36
646,646,Toncontin Intl,Tegucigalpa,Honduras,TGU,14.060883,-87.217197,36
647,647,Almeria,Almería,Espanha,LEI,36.843936,-2.370097,36
648,648,Saiss,Fez,Marrocos,FEZ,33.927261,-4.977958,36
649,649,Charlotte County-Punta Gorda Airport,Ponta Gorda,Estados Unidos,PGD,26.919722,-81.990556,35
650,650,Bodo,Bodo,Noruega,BOO,67.269167,14.365278,35
651,651,Cedar Rapids,Cedro Rapids,Estados Unidos,CID,41.884694,-91.710806,35
652,652,Sentani,Jayapura,Indonésia,DJJ,-2.576953,140.516372,35
